NIT,NOMBRE,CALIFICACION
07612028457,Zak Lanfer,4.51
08497934433,Arlin Endon,3.16
05056884725,Leigha Kubczak,4.31
43136690833,Agneta Vorley,1.64
87254973154,Dalston Langthorn,1.7
82521959901,Dotti Beckitt,2.26
75627355475,Elianore Croser,2.08
00791532850,Lanny Ohm,3.87
51173349254,Sterling Bayston,1.28
87665529064,Morley Bernat,1.05
78973699944,Ulrikaumeko Bullard,3.9
05505294260,Justinian Milward,3.54
05592589141,Esmeralda Baud,4.58
39655296463,Adah Muldownie,2.56
32888293064,Ilene Speedin,1.57
09897496417,Arabelle McKennan,3.55
12741973329,Wilmar D' Angelo,3.59
89934088196,Danit Priest,1.78
08413097695,Vassily McTavish,4.43
91785990738,Clara Gillivrie,1.12
04795909935,Crysta Venable,3.53
02054272165,Clarey Grieger,2.05
33649875330,Dora Lace,3.45
30327014422,Hy Ethridge,2.52
50314977447,Fawnia Rymill,1.14
65337522872,Annecorinne Earlam,2.48
30607909247,Coralyn Moulster,1.08
76427156803,Beatrice Faveryear,2.32
93000711776,Morganne Lashford,1.37
96887744972,Franny Loughlan,1.24
61746671454,Cecil Bartot,2.28
94883277378,Karoly Ivermee,4.0
63711171990,Ulises Gymblett,1.17
71814021528,Tomas Knoles,3.29
54180929572,Kissiah Pinckstone,1.47
34908535987,Jessey Huntriss,3.85
69325454526,Isahella Franckton,2.1
58225841048,Eunice Cawtheray,4.38
26854902553,Mattie Bosnell,1.97
88836127615,Lyndsay Matessian,2.91
57854935071,Gardy Sunderland,3.4
04548616221,Jordana Koeppke,4.49
08173468046,Bryan Smeal,4.01
74856093397,Tomasina Yellowley,3.38
46992770465,Maggi Galbreth,3.01
62708944691,Yehudi Nagle,4.81
86272582626,Georgie Trineman,1.78
13243591778,Welch Dickinson,2.06
19655366340,Briney Hannabuss,4.48
00420069292,Martie Marklund,4.46
46762582243,Cordy Bromley,3.0
78453461575,Nicolea Staning,4.45
06212782439,Modestine Siddaley,3.67
60995350207,Elbertine Faughey,1.95
44913587727,Reagan McNirlin,4.91
06906911613,Armstrong Crofthwaite,2.99
96635727012,Selena Kiss,2.93
92199956866,Clyde Ivakhno,3.11
04065857587,Nathaniel Jouaneton,3.0
24569692851,Elsi Zielinski,1.82
31512191099,Curcio Thunderman,1.96
29821572243,Leonardo Dorro,3.55
75233749955,Dawn Schoroder,4.74
36736468214,Twila Goeff,1.54
33947979237,Jehu Artis,3.2
84418559218,Shelba Scibsey,1.73
63786477717,Lane Rustadge,2.63
73416370317,Casar McSaul,2.17
18546279832,Caddric Tuddall,4.05
88610131739,Hugo McPhate,4.86
45798302003,Kennith Cassels,3.83
81339610984,Heath Chislett,4.18
17654996106,Taddeusz Josiah,3.13
79636740339,Kenny Condliffe,2.59
65651240481,Giacomo Arnoud,3.22
19594821448,Estel Aleksankov,3.59
06679286929,Charlean Kenforth,2.9
67954916485,Michaelina Forge,2.47
04876307027,Waneta Restieaux,4.93
09042735374,Roselin Bauld,1.63
58084113326,Abigail Willox,4.39
76502746439,Klara Halleybone,3.86
01108267563,Allison Canfer,2.05
34759399765,Susy Webby,1.51
19368834978,Jaime Drewell,1.79
58338368930,Jewell Silvers,1.8
63280270554,Gregory Berick,3.09
21691248067,Clarisse Churchyard,3.52
03627692049,Erskine MacAlinden,4.23
74204233320,Tricia Milnes,1.15
49521964954,Bondon Bartaletti,1.05
88479609602,Adlai Beall,1.84
47616392387,Stanfield McNeilley,2.16
30530628187,Yalonda Stops,2.12
11781157486,Rossy Foye,2.78
84052795687,Olvan Dignan,1.0
83394440497,Odie Gilogly,4.61
26584924569,Gerardo Pennycock,3.59
38291999896,Larissa Macenzy,4.45
46955122329,Clem O'Gormley,3.48
48920653868,Thane Grain,4.74
77049872897,Kirk Flacknoe,4.85
84894582914,Nikita Megainey,3.44
14696429883,Carola St. Leger,1.32
95561971134,Velma Siegertsz,3.7
33459029363,Emery Lutsch,4.9
57809899189,Iosep Killingsworth,3.87
35631810055,Sashenka Beisley,3.56
06212235529,Ardisj Bome,3.27
23918353769,Dena Chieze,2.25
52747593529,Alysia Junkison,4.39
72672551976,Gerrard Bordes,1.66
89530320793,Freda Parsisson,4.99
69340084530,Melina Brummitt,2.76
52747042328,Reuben Sadler,4.73
58159442022,Babette McLeman,2.11
73122126780,Orren Pheby,3.55
53901063018,Rahal Leving,4.0
43542853987,Star Loads,4.75
24326180816,Jory Edkins,2.3
53939524968,Iorgo Mollett,1.19
12704478845,Otto Sabate,4.44
53318515776,Erasmus Loweth,1.18
57940463324,Oralia Unger,1.92
17986516920,Dorette Aspray,2.87
04900930295,Cello Behnen,1.7
15883430393,Christi Rosser,1.12
73755063591,Pat Lunny,3.3
64016333399,Christian Wathell,1.7
71751667899,Lalo Ferronel,2.57
94890785002,Annmaria Otson,4.41
15268767216,Natty McKibbin,4.1
38865883387,Shepard Krause,4.93
38654642398,Daren Mesant,1.54
78949059312,Cthrine Giorgioni,1.94
83793896865,Leena Berends,4.55
14922156436,Marven McNeilley,4.53
76689635313,Rois Neagle,2.9
03137181306,Cordelia McCallum,4.81
23090790560,Eddy Cristea,3.45
98508195134,Maxim Gamlyn,3.97
62647879618,Rosella Sherwyn,2.1
24611221477,Durante Douglass,3.93
53918402467,Arie Glader,3.25
99792370276,Brittne Dowthwaite,1.17
70814586331,Onfre Kuschke,4.36
70465857044,Pru Sinkings,1.57
18292140026,Rufe Vaen,1.13
88595872314,Bondon Balmann,4.91
63409741512,Winny Jahn,4.93
09974652162,Ignaz Cregg,1.46
97934404102,Clarita Demelt,1.59
62434956280,Sally Ivanyukov,1.39
16448209257,Cristal Conrad,3.16
67030216270,Arda Sails,2.98
59298197466,Nial Shower,3.28
23186299228,Anny Jonathon,2.22
53714720684,Ophelie Frisby,4.08
76789543648,Gordy Hiddsley,4.32
26635913516,Midge Sambles,1.29
08759387851,Sharline Gillings,2.66
36942822912,Page Carne,2.89
80524362148,Leroi Guarnier,2.2
42739355504,Lilllie Vitall,4.76
00122865813,Page Altree,4.84
70847385403,Lambert Rief,2.81
74061983365,Merle Boys,2.14
25379373314,Elianore Cariss,4.36
91993931067,Cassondra Buey,1.18
96151834284,Cristionna Neaves,4.98
90411207472,Jarid Rudall,3.66
17246834887,Luz Bachs,2.75
32912468304,Curtice Dawson,2.8
19765628672,Enrika Raikes,2.01
97877476217,Serene MacIlraith,2.69
82582712198,Linnet Tween,1.43
65716623552,Lodovico Rowberry,2.46
20375921309,Torey Boorman,4.26
28705387899,Justis Baguley,3.65
63317716867,Karlen Pien,3.56
38187158593,Lindie Dulanty,1.92
85511473400,Terri Avory,2.98
98313744369,Flint Satteford,1.63
33559894554,Nicolina Glencrash,4.19
83050631524,Carma Kiely,3.02
60764053790,Emmy Gannaway,1.66
69571196224,Mandie Hazelton,2.84
18880919302,Ellswerth Sillett,4.53
38562590060,Prinz Heinssen,1.26
17924052156,Zelda Cloney,1.5
01934727245,Matty Heinlein,4.9
79140009491,Leopold Menary,2.72
74062615767,Nannie Bottlestone,1.42
89710034906,Wilbur Welfair,2.64
33326855817,Elianora Callender,2.84
45940315522,Hartley Villa,2.51
10564710790,Emera Otham,2.96
11076572364,Drusi Lown,3.26
94444788915,Fran Uc,1.59
90087516615,Rabi Turbern,4.3
43087273653,Kim Spellissy,3.97
59042717552,Harmonia Goldin,3.05
93847261826,Cornelius Brownill,2.31
00621779536,Letta Hofton,3.93
76435397016,Corny Dine-Hart,1.95
45203047730,Ignazio Picker,3.49
83450922147,Reinaldos Semken,3.0
58918241995,Anny Zuker,1.4
90757191375,Robenia Carrodus,1.17
79609890159,Kimbell Boxall,3.92
81370498578,Carmita Potticary,1.34
20839873457,Wilhelm Grenkov,1.45
85400137655,Frants Scoffins,3.69
00870045675,Parry Lambarth,1.3
69925463384,Andrea Cust,1.6
15831803380,Chrisse Bamlet,3.66
10293759225,Lancelot Menauteau,4.5
50710994115,Dill Risso,4.08
05492947735,Georgie Oxtiby,2.04
83782007731,Leelah Stormes,4.62
75858382100,Illa Gossan,3.04
35388750986,Arvie Sterrie,3.09
98255502297,Antonin Learoyd,3.19
42181184275,Arch O'Suaird,4.86
31147311672,Anatola Dobby,2.51
30278333888,Noam Stiffkins,1.97
54224113784,Elston Habgood,1.7
29676225781,Claudelle Strother,1.81
75676734968,Willi Vitall,3.55
78284297935,Nathan Reedshaw,4.27
75153104930,Hew Yokley,4.77
27855233124,Raynell Whybray,2.29
25921322594,Evin McLucky,2.08
57362656029,Aguste Sherbourne,1.89
18269553291,Sergent Dadds,3.58
15496096528,Halette Figura,1.79
62852529683,Geoffry Newcombe,1.48
82169471015,Orren Hardey,2.35
73252741821,Dulcea Shipperbottom,1.11
16408807554,Haley Cassely,4.33
20617733281,Granville Rooksby,3.83
04261256535,Octavius McKeighan,4.48
30928549411,Wes Lindsell,1.8
27232043769,Arlena Engeham,2.59
43281874987,Phip Garlic,2.39
84192240627,Butch De La Cote,2.35
72389814695,Norry Birkwood,3.87
80002129012,Remington Grayer,2.86
66831977113,Pooh Hodgin,2.11
73488466938,Nil Janatka,1.56
45800020648,Dietrich Jellis,2.45
34211367057,Cobby Millichap,1.31
70888823370,Cirstoforo Spivie,4.26
13948191799,Barby Swindley,4.26
76529154867,Constancy Johananov,3.75
40429637355,Herby Easdon,1.75
00451375087,Melody Rodgerson,1.15
97263231779,Kessia Stockport,1.94
39026924348,Bradan Hamp,2.87
96017755641,Cyndy Fosbraey,3.1
44632849907,Candide Cleever,2.58
67532671722,Eyde Hazell,1.51
92304045069,Berkeley Konzelmann,3.98
70278932155,Buckie Ilett,4.33
00658730837,Arluene Tomsa,1.3
41267583807,Emilee Raymont,4.23
14095618757,Nicky O'Breen,3.9
61417447052,Darryl Inder,2.83
27760887277,Cynthie Nund,3.85
57904397578,Eal Gini,2.24
06140391604,Federica Pietzner,4.23
77041769319,Queenie Bendson,3.7
58857635567,Slade Pimerick,1.79
37121259715,Martica Murrey,1.45
02412273914,Lorine Labes,4.5
92796130446,Nicolai Kidde,4.99
84997264551,Pauline Tattam,2.65
74654809745,Hester Tainton,3.28
23586928779,Welsh Rowles,2.63
56376612728,Trina Croutear,2.99
97769511274,Nicoli Ollerenshaw,1.48
57666034046,Marcelle Malpas,4.1
22200631437,Borg Ambrois,3.16
41247860628,Candie Sawfoot,2.06
06477915440,Jessalin Emmison,1.83
23678948839,Khalil Antonacci,2.04
46293439116,Ephrayim Davidowsky,4.36
64875205849,Alicea Nashe,3.02
03090039460,Vanessa Gallone,4.91
08560869376,Lurlene Maken,1.72
31940124898,Willa Donkersley,1.75
62265280360,Skip Johansson,4.66
26186630083,Olenka Eccersley,2.4
65401768624,Anett Labb,3.06
52826157743,Tarrance Fullwood,1.26
92192280289,Rudyard Brookhouse,4.38
23339639448,Max Drewry,3.99
24217582174,Trefor Amort,1.71
51727226261,Norry Feitosa,1.32
14733630797,Burk Eve,2.33
84913764003,Cherilyn Pointin,1.55
25275608793,Bonnibelle Mcwhinney,2.23
69575674992,Vere Goslin,2.67
78895332776,Betty Hannabus,3.87
35976617422,Erinn Aldie,3.99
21299214132,Sandy Zorn,2.05
18132334665,Hamel Hanwell,2.86
04048059633,Evangelina Cordaroy,3.69
98570472004,Rudolph Connew,2.34
54815294205,Netta Burn,4.03
54058066546,Lonna Tremble,2.41
14386611289,Broddy Walthall,2.17
62274027443,Winna Camoys,4.73
19732973406,Eve Simecek,1.97
94561627817,Doralin Redfern,3.43
43338708254,Mirabel Fitton,4.57
26432011427,Rosanne Daintry,1.28
15889251250,Gnni Turnpenny,4.94
72617503951,Ingra Ximenez,3.49
87292788000,Dolph Longland,4.01
78401594377,Erny Bridden,1.23
42324881395,Perrine Lowry,4.09
26673950966,Felic Crawley,1.25
75266410867,Joaquin Speechley,1.65
75960265892,Redd Long,4.67
31275623129,Luce Cason,4.73
36921585926,Carlin Anstie,4.65
66347488498,Linzy Norres,4.23
69779781276,Aldous Goater,2.54
85114552241,Ahmad Hayler,2.8
99469537157,Livvy Stockey,4.93
62192926498,Hobart Wimp,4.65
76535293504,Charmian O'Corr,1.9
19254602307,Christos Chellam,2.38
72804683054,Marilee Ebbutt,3.98
23988653455,Drud Moller,1.31
74902111925,Raffarty Edgcumbe,1.26
02649140787,Debbie Reely,4.97
45334618007,Elwood D'Ruel,4.96
15922871540,Stanislaw Aiskrigg,4.83
81093901055,Dolores Whether,1.03
32006364355,Mohammed Pinchin,5.0
75398559794,Godfry Olech,3.21
42642483340,Meredeth Lampkin,4.82
05877273401,Bambi Touhig,4.76
07341661532,Donavon Titlow,4.96
75900261667,Shirlee Biss,4.39
18946167225,Gifford Clitheroe,3.6
87769620999,Amos Rigolle,4.33
06569008461,Iago Wiltsher,4.08
79820694360,Siward Tunney,4.39
38192474376,Jenn Dumsday,1.59
12187025615,Matilda Howlett,4.46
16702672460,Dolly Hartles,2.3
28861373965,Chase Spikeings,4.31
04774283542,Retha De Santos,4.8
08138399203,Kermy Leadley,3.84
49565014893,Jeffrey Boldt,1.57
81392452432,Lynea Hacksby,1.07
24813757321,Sara-ann Folan,3.73
35125062132,Craig Jent,2.26
84937001191,Amity Birth,1.73
78518514562,Johanna Brandenberg,4.03
94982807651,Jon Sheringham,4.86
03525696182,Shea Woodburn,4.95
49598701039,Kiley Golthorpp,3.62
00825267006,Shara Gilling,3.02
67641824443,Wynn McParlin,4.73
26950878285,Crissie Tenaunt,4.49
74640676322,Maynard Mudge,2.32
38667856043,Preston Creed,2.52
89864859435,Toby Cristofaro,1.84
39901012806,Evelyn Echallie,1.17
02103977124,Miguelita Ivie,4.9
43627792796,Sibylle Brewis,3.69
23865484041,Riordan Batters,3.53
09506017219,Gherardo Pillington,4.05
96978687475,Phillip Belverstone,3.18
42752856950,Tiffy Frankton,2.2
85830976208,Mitzi O'Collopy,3.62
28589352368,Prudy Rubes,4.0
35655586560,Nickey Epton,2.14
69424750358,Babbette Howarth,2.88
82889500157,Rube Redman,1.48
95028388972,Jodie Johnigan,3.38
65119612133,Tobias Eckh,3.77
35390236704,Gibb Yetton,3.49
11909513403,Deck Peachey,3.7
92538239447,Alyson Lyddiatt,2.87
91020400911,Angele Giraudot,1.49
10620154217,Devina Garraway,1.18
48443103394,Stearne Mulles,2.46
05177296286,Ysabel Lead,1.93
00057706804,Oliy Topliss,4.63
45658333021,Elfreda Trouncer,1.24
87760427672,Carlyn Lerigo,4.87
42296036644,Corinne Bauman,1.62
60717542029,Terri Lengthorn,3.12
04979971453,Zenia Bollands,4.72
28491362869,Mureil Larret,2.73
09296956790,Ignatius Cordier,2.68
54897878337,Currey Kwiek,3.65
13342553733,Patricio Carmo,4.48
13619951973,Alyssa Turk,4.61
38205948517,Sherri Lasslett,2.85
90566985380,Germaine Vonasek,2.06
68878696118,Fidelity Northern,1.27
17379410453,Quinn Klaggeman,1.82
78411558977,Piggy Bevir,4.54
61338627269,Parry Elliff,2.44
64327255247,Kirsti Ogilvie,4.1
94221852765,Putnam Hegarty,2.58
24196552025,Benn De Robertis,4.72
70409373674,Mallorie Gueste,3.65
88727800974,Giavani Horder,1.48
49311122983,Wilma Caddens,3.98
46627398167,Ashlie Keelin,4.34
62575015845,Orv Dunlop,1.57
32334894307,Danica Realy,1.15
67198265788,Randolf Ketchen,2.75
77599311413,Philip Avrahamoff,2.17
89576973825,Aleksandr Campbell-Dunlop,2.33
89395582702,Ivar Philipeau,2.36
20977999574,Corey Clue,1.54
12972574179,Jakie Milbourne,3.54
97280850832,Bill Mowlam,4.33
52167975717,Lammond Simak,4.57
44234009455,Fayre Pitts,4.79
37264584718,Rosella Bacchus,2.84
55267417939,Ardelia Habershaw,5.0
81068066940,Wolfgang Newbury,3.26
77859116833,Kyla Colchett,1.29
32095374402,Vikky Skeen,4.31
13484530684,Ariella Robbie,4.84
19845056472,Fay Dumingos,3.34
87441928018,Nikoletta Byrne,2.71
10072726992,Suzi Antham,3.78
58453418188,Fremont Nimmo,1.68
48281951426,Janna Moxom,1.46
12486175175,Zechariah Willett,2.0
79129958316,Eddie Ianelli,4.73
84540687180,Falito Stribbling,2.92
73527612576,Eartha Kumaar,1.37
31417500990,Sebastiano McTeague,3.01
30844817121,Chrysler Benoit,2.36
96889711240,Rudyard Cisneros,1.76
91101027578,Beatriz Caro,3.28
82115424155,Vyky Sergean,4.38
79686208806,Vaughn Linde,2.29
58749157224,Cariotta Emmitt,4.53
94650085220,Betteanne Goble,3.99
05424727219,Murray Emett,4.2
28912896288,Brandon Peacey,2.22
17548932743,Turner Vest,1.66
23851142480,Ely Bough,2.2
59225758688,Way Applegarth,1.15
56419568219,Georgena Satterlee,3.19
02077002395,Paola Speller,4.05
32278915244,Sibella Stitfall,2.15
51050024463,Travis Keegan,4.45
87345289229,Chevalier Jerred,2.53
97605634286,Brand Huckstepp,3.29
67509079413,Moyra Bavridge,2.45
50212323405,Rafaelia Rablan,2.03
74169086411,Jacinda Patrickson,4.52
94010584992,Walliw Guidi,2.24
69072153569,Stillmann Cottam,2.74
10488013292,Tulley Dur,3.13
28222895301,Raf Belin,4.58
94026002121,Rudolf Longman,2.86
81395068900,Charles Alpe,2.02
33514761146,Susann Staden,3.28
03263872749,Addison Sangster,1.86
58588921105,Crissie Blew,2.42
14969092918,Quent Adger,3.61
27954537993,Sigmund Haselgrove,1.23
02327488625,Marwin Frantzeni,3.4
26955873964,Gaye Czajkowski,3.98
17052058756,Sholom Leber,4.76
28816413854,Franchot Coatts,2.77
40964963814,Darrel Worham,1.51
40504318409,Antonietta Slinger,2.89
32461790050,Babbette Legen,4.0
11831540882,Silva Haacker,4.17
32637494999,Aluin Vaughan-Hughes,1.81
24746580434,Fran Clemenzo,4.59
51942601798,Kingsly Coverdale,1.35
53621189543,Vilma Holcroft,1.53
88465774534,Garret Cranke,1.67
14291832634,Brion Crowley,2.1
74171492481,Deerdre Fehner,2.84
94143224713,Prince Rainsden,4.82
70007187478,Stinky Crosskill,3.56
71454182128,Rutherford Farbrace,2.81
38922946766,Kelli Hutsby,2.79
23132378008,Annissa Masurel,1.3
82820410859,Margette Hidderley,4.15
38212786032,Missy Harper,4.63
16119844729,Tamqrah Dan,2.3
42755196503,Evan Whitehair,2.64
43502213831,Shelba Bundy,2.07
56926524968,Rozina Fishburn,4.48
22209400471,Nicolais Dowber,3.46
79338006888,Griswold Methven,4.71
21446065992,Elwood Loseke,3.73
71628718082,Rahel Riggs,3.52
55718183892,Elisha Symers,4.61
23190636473,Ingram Eastop,2.36
71376958238,Lammond Sanper,1.9
78840304556,Engracia Cashin,1.94
64361340776,Kariotta Biskupiak,1.38
83238365182,Hugo Emeney,4.46
82833529587,Ruthe Kordova,3.2
55532814167,Lincoln Sloat,4.24
49070754832,Beilul Jebb,4.9
67537302347,Matthias Whelband,1.31
36341456181,Hilde Carman,3.61
49794538289,Jacenta Robertucci,2.32
01623177178,Wilma Brinkman,4.68
33996533468,Kylie Andrivel,2.31
97681932809,Emelda Selbach,2.28
48395902986,Danya Southard,3.12
17041173312,Pebrook Johanssen,1.35
60329665420,Cameron Andrivel,2.24
18682719986,Sherman Apted,2.48
07350370370,Cary Stoate,1.78
38725541929,Aloise Saylor,2.56
13684472066,Nalani Kynvin,3.58
54025609285,Ame Heyfield,1.84
44527052976,Wendell Bandey,3.66
50965911509,Geralda Ramlot,3.11
86458205753,Clary Colquhoun,3.17
69911745008,Nelli Seage,4.71
63164729085,Fanchon Willimott,4.53
69436347245,Carole Klosterman,3.14
33975748071,Margette Antonijevic,3.18
28597569468,Issy Fawlo,1.36
78903647638,Bing Mulvin,2.4
79096797162,Zuzana Meade,1.12
65412949125,Allegra Lozano,2.88
21773409234,Charlena Bussons,1.26
98295102809,Brien Kobierra,3.44
44987751841,Thayne Alesin,1.06
07832868197,Jody Beresford,1.53
87255031265,Sheri Windrum,1.14
66133498733,Genovera Vermer,2.41
87213705568,Frants Nevett,1.68
43741050969,Skipper Mulrean,3.62
76168683137,Ches McGruar,4.93
22348189251,Henrik Robilliard,3.63
18425144621,Leena Guinane,4.35
66057558808,Lita Braniff,1.32
36637460194,Quintana Ledstone,1.77
35041648765,Sarge Wenman,3.22
68965861471,Brunhilda Gaddes,1.58
39437192650,Daphna Vinsen,3.13
17585467255,Curt Foster,4.46
04483949483,Howie Labbey,3.74
54590731614,Fenelia Bowdler,2.46
63764627682,Marilee Booker,1.92
76434066652,Tiebout Buckthought,2.95
89016139558,Mora Baldree,4.02
64117784019,Bryana Brane,4.76
48306710231,Reinhard Christauffour,1.01
79405887315,Roze Weatherhill,1.91
03238027685,Jourdain Landsberg,4.41
30831570423,Izaak Brigham,4.0
86658824624,Huntlee Cicculi,4.26
27578683851,Evangelin Kinnie,1.7
77445134245,Sebastiano Brimmacombe,2.36
37259913408,Zelig Pattlel,4.7
71571893570,Alwin Klein,4.08
04567036962,Jacynth Aspinal,1.0
96314493050,Gill Covelle,3.86
31603520467,Laurice Huckel,3.26
67252552104,Zandra Zannuto,1.77
71687507826,Lisbeth Rothchild,1.88
58033101597,Townie Goodbur,2.06
48698070848,Joellyn Small,4.79
73727552094,Lorens Quoit,3.16
70505734152,Mersey Camacke,3.96
79658777206,Ranee Herculeson,3.47
22849100955,Sebastiano de Savery,1.55
32584369293,Jamison Mandrier,1.93
93662570754,Isidor Lawday,1.34
66092721357,Artemus De Domenicis,2.28
46881562675,Elene D'Oyley,3.06
55409016225,Catharina Lyfield,3.31
32829007630,Priscella Manz,1.1
63237661329,Nathanael Belliveau,4.86
18782186657,Jayson Treherne,1.1
67180092453,Barney Crews,1.28
67445545472,Rhetta Whiffin,1.48
62884498121,Siana Treeby,1.48
13823078162,Annnora Maryet,4.08
01288086006,Tallia Shackesby,2.07
48752080674,Anny Horrell,4.65
50597849278,Sonnie Clayton,1.6
45471118502,Colan Strang,2.31
84106616749,Charil Farrin,4.42
28970289623,Harv McLemon,2.67
55134010616,Dom Fricke,4.81
59423280167,Tod McGreil,2.2
81139673623,Dewitt Willcott,4.43
46655292108,Parker Linfitt,4.09
56928204134,Rog Ludwikiewicz,2.59
56511505314,Ethelin Ameer-Beg,4.6
93396799782,Gene Dorrance,3.07
59662426504,Dione Wloch,3.95
33954554341,Alvira McIlroy,3.38
56513405145,Maddi Petti,2.24
73207507398,Douglass Gallyon,1.71
17629974892,Emanuel Doodney,3.52
40258959029,Wallis Albertson,3.35
33363772880,Becky Searston,4.85
54035848408,Delmer Domoney,4.1
11199828545,Britt Wallhead,3.35
44151281983,Fraze Rulten,4.21
38637641045,Cassie Goldney,4.81
96278805351,Phoebe Hulk,3.52
83269539439,Larry Maskrey,4.52
81556160136,Hester Brooking,1.26
72105676151,Nicol Cattlemull,4.62
24225127736,Nicholle Baddeley,3.52
51799473629,Teodorico Pollicatt,4.03
01367703918,Fletcher Davy,3.01
56821770306,Russell Hizir,4.93
00052056629,Anet Engall,4.51
59268358288,Lazare Ziem,4.14
58585283050,Morena Annes,4.02
88803301749,Pamelina Maden,4.62
71796765846,Fancie Hilling,1.51
09018476843,Oran Acum,3.85
25108227140,Melina Strapp,1.05
59249498280,Gallard Mollnar,4.4
74762202539,Darrelle Dearl,4.85
21986327660,Cornie Stuchbury,3.83
92081619007,Leonardo Andriveaux,2.63
77008460418,Thibaut Miles,2.48
41066064343,Denna Maxfield,1.76
00423612006,Brooks Jenkison,3.23
86688285303,Rozamond Reddy,4.96
27716851425,Netty Fagg,1.99
44661116944,Valentine Moyers,1.67
21924295501,Maurene Braundt,3.75
81086047119,Max Jills,3.87
43976943854,Dalila Rignold,4.49
12489502590,Kelley Firebrace,1.39
